youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name,publish_year,id,created_date,updated_date,created_by_id,created_by,is_sample
"https://music.youtube.com/watch?v=RKwq_qnR1I4","כְּמוֹ בַּאֲמֶרִיקָה.","אֲבָל אַתְּ רוֹצָה לִנְסֹעַ לִטְבֶרְיָה בִּלְעָדַי","רוֹצָה לִנְסֹעַ לִטְבֶרְיָה בְּשַׁבָּת","""Knock on the king, strike his head, one, two, three.""","Like in Rome, like in Paris, like in America.","We'll rock the dark, we'll rock the light,","טבריה","מיכה שיטרית","1997","6889c2aaacd44706a6ee2c3d","2025-07-30T06:58:50.117000","2025-07-30T06:58:50.117000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=KOuZYvAbtbA","והלילה העיניים עייפות עד אור הבוקר","השפתיים לוחשות ללא מנוח","לא דומה לאף אחת.","She is unlike anyone else.","To no one passing by on the street","She is unusual, and when she speaks","היא לא דומה","ארדי דוכין","2003","6889c2aaacd44706a6ee2c3c","2025-07-30T06:58:50.110000","2025-07-30T06:58:50.110000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=RGoJYqvfprY","בנים בנות בנות בונות","ואוו! איזה אבסורד","אותו מקרר וגישה כל כך שונה","Wow, you surprised me.","Madman","Crazy!","וואו!","הג'ירפות","1999","6889c2aaacd44706a6ee2c3b","2025-07-30T06:58:50.104000","2025-07-30T06:58:50.104000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=k5RYPdUAW-4","רמי: ""אל תגיד לי זרעים!""","(רמי מנתק)","רמי: ""את שומעת, לא מוצאים ת'בנאדם..אלק בתולות מאמסטרדם...","Rami: ""Girl, do you want to come with me to my place?""","Girl: ""I'm only fourteen, I'm only fourteen.""","Rami is accused of possessing soft drugs.","רמי מואשם באחזקת סמים קלים","הג'ירפות","1999","6889c2aaacd44706a6ee2c3a","2025-07-30T06:58:50.094000","2025-07-30T06:58:50.094000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=dwRRSokVDY4","בחורים שונאים מים","אבא אבא תן קצת יין","אבא אבא","He's got girls like water.","Up to the knees","He's got women like water.","יש לו בחורות כמו מים","הג'ירפות","1999","6889c2aaacd44706a6ee2c39","2025-07-30T06:58:50.064000","2025-07-30T06:58:50.064000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=jdUeUKlchww","איש קטן בעיר של עוד","שקל לשכב או לעמוד איתה","כמו פרוצה בשוק סואן","A little man in a city of more","Weighed lying down or standing with her.","Like a harlot in a bustling market","צל כבד","כשניקו התחיל לדבר","1997","6889c2aaacd44706a6ee2c38","2025-07-30T06:58:50.057000","2025-07-30T06:58:50.057000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=bgy0HcjUZww","אל עיני ואל פי ואל פיך","ואת לידי...","וכך זה נמשך:","Now, as it burns and reddens in my eyes","Now we're both in a scribbled drawing.","In this night, tasting the skies","עכשיו","ג'וני שועלי","1995","6889c2aaacd44706a6ee2c36","2025-07-30T06:58:50.051000","2025-07-30T06:58:50.051000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=RCfIcGHWWto","אבא אומר שחצי המשכורת הלכה","ובתוך הדפים של הזמן שאבד","אנשים נגמרים ברגע אחד","A child prepares history homework in the living room.","He doesn't hear the ringing of a bell.","At the same time Athens invades Troy.","אימפריות נופלות לאט","דן תורן","1996","6889c2aaacd44706a6ee2c35","2025-07-30T06:58:50.045000","2025-07-30T06:58:50.045000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=q5JQ9ZDt5ws","בעצם הוא גר במחבת","לאיש על השמש קשה קצת לבכות","אין עם מי לדבר כמעט","Within the sun, there's a spot.","A stain or a freckle or a man","What he does there, you will never know.","שמש","קרח 9","1999","6889c2aaacd44706a6ee2c34","2025-07-30T06:58:50.034000","2025-07-30T06:58:50.034000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=PAfBQ4dWaXk","רציתי שהוא יראה","רציתי שהוא יראה","את אהבתו אלי בנשיקה","I wanted him to see.","I wanted him to see","His love for me in a kiss","איתו לנצח","קרח 9","1997","6889c2aaacd44706a6ee2c33","2025-07-30T06:58:50.026000","2025-07-30T06:58:50.026000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=AGp1AooNAX8","אני בוכה","ובתוך מקדש בלי אור מתפלל","למעלה ת'שחור אני שואל","It's true, and I have no solution.","I am alone now.","I fear death.","מחפש תשובה","היהודים","1995","6889c2aaacd44706a6ee2c32","2025-07-30T06:58:50.019000","2025-07-30T06:58:50.019000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=llN7b5SXZeg","מי אמר לך שאת מוכרחה","ומי לחץ אותך לקיר","בתוך כל מישהו את יכולה","Who told you that you're strange?","And who said this is forbidden?","""And who tossed you a comment?""","קח אותי","היהודים","1994","6889c2aaacd44706a6ee2c31","2025-07-30T06:58:50.014000","2025-07-30T06:58:50.014000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=DGwzZhVJxpw","באים מיבנה לסגור את תל אביב","ש. ב. ק. ס. זה השם והם באים:","ישר מתוך יבנה יש לנו סגנון","We came from Yavne to steal adoration.","When Tel Aviv sleeps and the bands have dozed off","Masters of the stage, each one a Jean-Claude","באים מיבנה","שבק ס'","1995","6889c2aaacd44706a6ee2c30","2025-07-30T06:58:50.007000","2025-07-30T06:58:50.007000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=H5Cj8BrBtXI","בא מיבנה עד לרומא מבת-ים עד אוקלהומה","פותחים היום דף חדש חלק כמו תחת של תינוק","כולם לשכוח מצרות כולם לשלוף חצוצרות,","Good evening, ladies and gentlemen.","You're listening to the number one song on the hit parade.","Then Plumpy and Filoni began to play.","תתקעו בחצוצרה","שבק ס'","1997","6889c2aaacd44706a6ee2c2f","2025-07-30T06:58:50.002000","2025-07-30T06:58:50.002000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=3YS-NxQ8JH4","אני מביא אותה הפוך אני מביא אותה ישר","מביא אותה ארוך מביא אותה קצר","אני מביא אותה הפוך, הפוך אני מביא אותה","It's a myth, it's not a bird, it's not a plane.","Professor Chaos, I'm a hit even in Lesbos.","Squash another nerd, score another drink","מביא אותה הפוך","שבק ס'","1997","6889c2a9acd44706a6ee2c2e","2025-07-30T06:58:49.996000","2025-07-30T06:58:49.996000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=kn9CNyL-IGE","הצבעים - צבעי אהבה","כחול ואדום, ירוק וכתום","אך פתאום מתכהים הצבעים","Butterflies are circling the picture again.","Butterflies herald love.","Mine and yours stand in the kitchen","פרפרי תעתוע","כרמלה גרוס ווגנר","1991","6889c2a9acd44706a6ee2c2d","2025-07-30T06:58:49.992000","2025-07-30T06:58:49.992000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=4XTSlmFalMc","שבור לרסיסים.","שרק השמש יכולה לאחות","עור מכורסם","Something here","Shattered to pieces.","Only the sun can mend.","תמונה אימפרסיוניסטית","כרמלה גרוס ווגנר","1991","6889c2a9acd44706a6ee2c2c","2025-07-30T06:58:49.987000","2025-07-30T06:58:49.987000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=QJ7NrXYE0tE","וכל החיילים וכל התותחים","עמדו חיוורי פנים ולא מצאו תשובה","עמדו חיוורי פנים ולא מצאו תשובה","You don't understand, you're just a little girl.","What do they want from you, everyone calls your name","Don't be naive.","שמלה אדומה","מופע הארנבות של ד""ר קספר","1993","6889c2a9acd44706a6ee2c2b","2025-07-30T06:58:49.983000","2025-07-30T06:58:49.983000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=hG9oG2fCa0c","היא תרביץ לי היא תבעט וזה כואב","אולי אשכב על הגב אולי לא","איך הזמן עובר","I don't want to tell her no no.","All that I ponder","She will hit me, she will kick, and it hurts.","יותר מדי","מופע הארנבות של ד""ר קספר","1993","6889c2a9acd44706a6ee2c2a","2025-07-30T06:58:49.979000","2025-07-30T06:58:49.979000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5s-YVe66kv8","חשבתי כמעט על כל הפרטים","הזמנתי לך חדר","שמיים כחולים עם כוכבים","Today is a birthday","See, there's an ancient new secret here.","To break the bread","יומולדת - Infected Mushroom Remix","ברי סחרוף","2002","6889c2a9acd44706a6ee2c29","2025-07-30T06:58:49.974000","2025-07-30T06:58:49.974000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XpUmQGGElMg","את היית באיזה חודש","וחיכינו כבר לילד","כשנולד אני קראתי לו אביב","You arrived intertwined with winter.","With a smile in both your eyes","You looked at me, and I already understood how.","עונות","אביב גפן","1995","6889c2a9acd44706a6ee2c28","2025-07-30T06:58:49.961000","2025-07-30T06:58:49.961000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=8Ixt9Ye5I_k","אני הילד הרע","אני הבן זונה","אני סופר סטאר","I sit high above in yet another hotel.","I see you down there, dying to end the day.","Boarding another night flight, New York to London and back.","סופרסטאר","אביב גפן","1995","6889c2a9acd44706a6ee2c27","2025-07-30T06:58:49.956000","2025-07-30T06:58:49.956000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=CwPlIm9PHqY","תסתכלי עלי תסתכלי עלי","אל תשאלי...","אני לבד עכשיו ושיכור במיטה","If I've stolen your desire to laugh or cry","I’m truly sorry.","You're a beautiful person, you don't deserve this.","מה שעובר עלי","איפה הילד","1993","6889c2a9acd44706a6ee2c26","2025-07-30T06:58:49.943000","2025-07-30T06:58:49.943000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=-I0wOhlaIGo","מתגעגעת רק בערך,","כי העתיד נראה לי הרבה יותר מגניב:","רוצה לנסוע ברכבת התחתית של תל אביב...","Once upon a time, the days were better.","Everyone says so, everyone thinks...","Waves of nostalgia soar through the air.","זהירות מהמרווח","ענבל פרלמוטר","1994","6889c2a9acd44706a6ee2c24","2025-07-30T06:58:49.933000","2025-07-30T06:58:49.933000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5R3o_7JLfzA","אני לא מסוגל יותר לראות","השמיים השתקפות","של ענייך הכחולות","The most beautiful in the world","She knows best of all.","Without her, I'm a fool.","הכי יפה בעולם","מאור כהן","1999","6889c2a9acd44706a6ee2c23","2025-07-30T06:58:49.928000","2025-08-02T04:37:31.660000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=_IpLBiM6ndY","Over the sea","This how things are meant to be","I heard you say","This isn't a Christmas song","זה לא אני","זו לא מזמור","(That'S Not) Carol","הזבובים","1998","6889c2a9acd44706a6ee2c22","2025-07-30T06:58:49.922000","2025-07-30T06:58:49.922000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=uMpACZq-gz8","חלונות ראווה יפים פה","זה הכל למכירה","גם אנחנו תלויים","By the River Aspirin we sat","In familiar places","Can't hear, can't see.","עבדים","ברי סחרוף","1998","6889c2a9acd44706a6ee2c21","2025-07-30T06:58:49.908000","2025-07-30T06:58:49.908000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=U4UYjnS854Q","והכל אותו דבר ואני אותו אידיוט,","שיקרתם כי עכשיו אחריי סוכות,","ואם אתם צדקתם למה בא לי לבכות,","You said that after the rains,","It will be better, it will be more pleasant,","You said after the holidays,","ניו יורק - רפיח","שייגצ","2001","68899c0ea478a8597ec05fae","2025-07-30T04:14:06.811000","2025-07-30T04:14:06.811000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XScQiRchWcE","החלבן הוא לא רוצה בי עוד","כי אין בי עוד חלב","אלטע זאחן לא הספיק לו","Garbage truck, garbage truck","Come and take me with you.","Garbage truck, give me a home","אוטו זבל (קח אותי איתך)","הבילויים","2003","68899c0ea478a8597ec05fad","2025-07-30T04:14:06.808000","2025-07-30T04:14:06.808000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=eaLSlKQ2nkw","את שוטפת כלים","עדר של שוורים רץ למטה","החתולים על העצים","A herd of bulls runs below.","I call to you, I call to you.","You're washing the dishes.","עדר של שוורים","אביתר בנאי","1999","68899c0ea478a8597ec05fac","2025-07-30T04:14:06.804000","2025-08-08T08:13:25.625000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=O34zqOIhMhs","כמה אלימות כמה עצבים","באיזה רחמים גדולים אני","מפנק אותי","So much violence, so much tension","In what great mercy am I","Spoils me","תתחנני אליי","אביתר בנאי","1997","68899c0ea478a8597ec05fab","2025-07-30T04:14:06.798000","2025-07-30T04:14:06.798000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
